longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price,Localidad
-74.048046827447,4.6914700497408,6.0,2.0,58.0,12.0,1.0,1.0,652000.0,5.0,2800000.0,USAQUEN
-74.1684935,4.6947877,3.0,2.0,52.0,4.0,3.0,0.0,0.0,0.0,1150000.0,FONTIBON
-74.0410284,4.706447,6.0,2.0,70.0,23.0,2.0,1.0,314200.0,0.0,4500000.0,USAQUEN
-74.054758,4.645544,5.0,2.0,85.0,12.0,2.0,2.0,460000.0,15.0,5000000.0,CHAPINERO
-74.1171886,4.698622,3.0,2.0,60.0,12.0,3.0,0.0,0.0,0.0,1700000.0,ENGATIVA
-74.0844881,4.7457366,4.0,1.0,35.0,12.0,2.0,0.0,0.0,0.0,1600000.0,SUBA
-74.053674048965,4.6769659678541,6.0,2.0,74.0,4.0,2.0,2.0,850000.0,3.0,5400000.0,CHAPINERO
-74.0917956,4.6891077,3.0,2.0,32.0,4.0,2.0,0.0,0.0,0.0,1600000.0,ENGATIVA
-74.1677689,4.6519452,3.0,1.0,51.0,4.0,2.0,0.0,100800.0,0.0,899200.0,KENNEDY
-74.058065,4.673278,5.0,2.0,112.0,23.0,3.0,1.0,0.0,0.0,5300000.0,CHAPINERO
-74.1223549,4.6189053,3.0,2.0,110.0,23.0,4.0,1.0,0.0,0.0,2400000.0,PUENTE ARANDA
-74.1338327,4.6606891,4.0,1.0,35.0,4.0,2.0,0.0,170700.0,0.0,1429300.0,FONTIBON
-74.051272,4.73396,4.0,2.0,78.0,31.0,3.0,1.0,359000.0,0.0,2100000.0,SUBA
-74.036767116765,4.728527671997,4.0,1.0,84.0,31.0,2.0,1.0,0.0,1.0,2500000.0,USAQUEN
-74.04940996042,4.691717999378,6.0,3.0,150.0,23.0,2.0,2.0,1000000.0,4.0,6000000.0,USAQUEN
-74.1727024,4.6934577,6.0,3.0,75.0,12.0,3.0,1.0,0.0,5.0,3100000.0,
-74.0991559,4.759156,3.0,2.0,43.0,12.0,2.0,0.0,0.0,1.0,950000.0,SUBA
-74.0506319,4.6640001,6.0,3.0,157.0,23.0,3.0,2.0,1500000.0,6.0,8000000.0,CHAPINERO
-74.03644,4.69404,6.0,4.0,166.0,23.0,3.0,2.0,1100000.0,5.0,5500000.0,USAQUEN
-74.0511237,4.6552089,6.0,4.0,190.0,23.0,3.0,2.0,0.0,6.0,9200000.0,CHAPINERO
-74.039627441224,4.701279613516,6.0,4.0,138.0,31.0,4.0,2.0,1000000.0,4.0,4800000.0,USAQUEN
-74.0520054,4.6835304,6.0,5.0,300.0,12.0,5.0,2.0,2200000.0,0.0,4500000.0,CHAPINERO
-74.0589053,4.7158561,3.0,1.0,30.0,0.0,1.0,0.0,0.0,3.0,1600000.0,SUBA
-74.1140514,4.5992846,3.0,0.0,120.0,23.0,0.0,0.0,0.0,0.0,1400000.0,PUENTE ARANDA
-74.050570015819,4.688609989681,6.0,5.0,160.0,4.0,3.0,2.0,0.0,0.0,12500000.0,USAQUEN
-74.0423345,4.7212189,5.0,2.0,91.0,31.0,3.0,2.0,976600.0,2.0,2731000.0,USAQUEN
-74.0316867,4.7042851,5.0,2.0,90.0,4.0,2.0,1.0,880000.0,3.0,3970000.0,USAQUEN
-74.1071374,4.695832,3.0,2.0,70.0,12.0,3.0,0.0,0.0,0.0,1750000.0,ENGATIVA
-74.0451221,4.6763883,6.0,5.0,258.0,12.0,4.0,4.0,0.0,10.0,20000000.0,CHAPINERO
-74.1308259,4.6518125,4.0,2.0,80.0,4.0,3.0,1.0,332500.0,0.0,2517500.0,FONTIBON
-74.0391057,4.6797812,4.0,1.0,40.0,31.0,1.0,0.0,0.0,3.0,1600000.0,CHAPINERO
-74.04613,4.67495,6.0,5.0,273.25,23.0,3.0,5.0,2200000.0,5.0,20416000.0,CHAPINERO
-74.0252331,4.7518088,5.0,2.0,60.0,0.0,2.0,1.0,334000.0,14.0,2400000.0,USAQUEN
-74.0624987,4.6415992,4.0,1.0,38.0,12.0,1.0,0.0,0.0,3.0,2500000.0,CHAPINERO
-74.044692516183,4.6887723961427,6.0,6.0,300.0,4.0,3.0,3.0,0.0,6.0,14000000.0,USAQUEN
-74.0499778,4.6733797,6.0,5.0,300.0,31.0,4.0,2.0,2008000.0,0.0,9992000.0,CHAPINERO
-74.062241983629,4.693022013965,4.0,5.0,220.0,23.0,3.0,2.0,0.0,2.0,7000000.0,SUBA
-74.0487393,4.6614037,6.0,3.0,206.0,23.0,3.0,2.0,0.0,6.0,8500000.0,CHAPINERO
-74.1182488,4.7296033,3.0,2.0,78.0,12.0,3.0,0.0,0.0,1.0,1800000.0,ENGATIVA
-74.042382,4.7592404,3.0,2.0,65.0,23.0,3.0,1.0,0.0,0.0,2000000.0,USAQUEN
-74.0419671,4.7049674,6.0,3.0,154.0,23.0,3.0,2.0,0.0,6.0,6200000.0,USAQUEN
-74.0511603,4.6815473,6.0,4.0,187.0,23.0,3.0,2.0,800000.0,6.0,5700000.0,CHAPINERO
-74.08008,4.5847654,6.0,3.0,110.0,12.0,2.0,1.0,0.0,0.0,7000000.0,SANTA FE
-74.1608126,4.5984861,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,1150000.0,BOSA
-74.0476359,4.6593595,6.0,3.0,185.0,23.0,2.0,2.0,0.0,0.0,10000000.0,CHAPINERO
-74.1216988,4.6621503,4.0,1.0,40.0,0.0,2.0,0.0,0.0,0.0,1550000.0,FONTIBON
-74.1214532,4.6614705,3.0,1.0,32.0,4.0,2.0,0.0,158100.0,0.0,1500000.0,FONTIBON
-74.0877179,4.5622361,3.0,1.0,43.0,4.0,2.0,0.0,168500.0,0.0,1081500.0,SAN CRISTOBAL
-74.0281773,4.7509423,4.0,1.0,37.0,4.0,1.0,0.0,200000.0,0.0,1150000.0,USAQUEN
-74.0508739,4.6645843,6.0,2.0,65.0,23.0,1.0,1.0,0.0,5.0,4200000.0,CHAPINERO
-74.047021,4.6959787,6.0,2.0,79.0,0.0,2.0,2.0,1060000.0,2.0,5300000.0,USAQUEN
-74.112587298319,4.650723913056,4.0,2.0,60.0,23.0,3.0,1.0,0.0,4.0,4000000.0,FONTIBON
-74.1621369,4.615746,3.0,1.0,80.0,31.0,2.0,1.0,0.0,0.0,1500000.0,KENNEDY
-74.0471646,4.6812359,6.0,3.0,110.0,0.0,2.0,2.0,1500000.0,0.0,5500000.0,CHAPINERO
-74.11092879,4.59480366,3.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,1100000.0,ANTONIO NARIÑO
-74.1105432,4.6570879,4.0,5.0,130.0,31.0,3.0,2.0,621900.0,0.0,6878100.0,FONTIBON
-74.0332684,4.7021986,4.0,2.0,65.0,12.0,1.0,1.0,0.0,0.0,3400000.0,USAQUEN
-74.0671748,4.6614444,3.0,1.0,70.0,31.0,2.0,0.0,0.0,0.0,1550000.0,BARRIOS UNIDOS
-74.0650614,4.6343542,4.0,2.0,60.0,31.0,2.0,1.0,0.0,5.0,2300000.0,CHAPINERO
-74.1177201,4.6990741,4.0,2.0,60.0,23.0,3.0,1.0,0.0,0.0,1700000.0,ENGATIVA
-74.075297,4.620951,4.0,1.0,27.0,31.0,1.0,1.0,0.0,6.0,1500000.0,TEUSAQUILLO
-74.042670910267,4.677887020948,6.0,1.0,56.0,23.0,1.0,1.0,1100000.0,1.0,6000000.0,CHAPINERO
-74.0939433,4.6217781,3.0,2.0,42.0,0.0,2.0,0.0,0.0,0.0,1800000.0,PUENTE ARANDA
-74.1673674,4.6949413,3.0,2.0,43.0,0.0,2.0,0.0,0.0,0.0,1200000.0,FONTIBON
-74.041610012782,4.6780500070555,6.0,2.0,60.0,23.0,1.0,1.0,611000.0,2.0,5000000.0,CHAPINERO
-74.055015861082,4.679094015006,6.0,2.0,64.0,23.0,1.0,1.0,523800.0,6.0,3476200.0,CHAPINERO
-74.0710441,4.6083976,3.0,2.0,100.0,4.0,3.0,2.0,724900.0,0.0,4500000.0,SANTA FE
-74.16171,4.594165,3.0,1.0,41.0,0.0,2.0,0.0,116000.0,0.0,1184000.0,CIUDAD BOLIVAR
-74.07566,4.7312846,6.0,3.0,300.0,31.0,4.0,3.0,0.0,1.0,7350000.0,SUBA
-74.0561516,4.6852552,6.0,2.0,72.0,12.0,1.0,2.0,0.0,0.0,4100000.0,CHAPINERO
-74.027162880951,4.7026888633674,5.0,3.0,130.0,0.0,2.0,2.0,0.0,12.0,7250000.0,USAQUEN
-74.1287659,4.6343759,3.0,1.0,70.0,23.0,2.0,0.0,0.0,0.0,1250000.0,KENNEDY
-74.0431207,4.7262445,4.0,2.0,50.0,4.0,1.0,1.0,0.0,7.0,2500000.0,USAQUEN
-74.0529107,4.6701987,6.0,3.0,180.0,23.0,2.0,2.0,2200000.0,8.0,13000000.0,CHAPINERO
-74.0644585,4.7471057,4.0,2.0,65.0,12.0,3.0,1.0,0.0,0.0,2000000.0,SUBA
-74.1115165,4.5024977,5.0,4.0,122.0,23.0,4.0,2.0,0.0,3.0,5500000.0,USME
-74.051312711649,4.669134697401,6.0,2.0,115.0,31.0,2.0,2.0,1100000.0,12.0,5800000.0,CHAPINERO
-74.055789167984,4.6881229256146,6.0,6.0,387.0,12.0,4.0,4.0,2000000.0,6.0,16000000.0,USAQUEN
-74.093950503583,4.594564741746,3.0,1.0,45.0,23.0,1.0,0.0,0.0,0.0,1100000.0,LOS MARTIRES
-74.0238957,4.7245831,6.0,4.0,240.0,23.0,4.0,2.0,751850.0,4.0,11248150.0,USAQUEN
-74.0691423,4.7411288,3.0,1.0,35.0,4.0,2.0,0.0,191000.0,15.0,1609000.0,SUBA
-74.1618803,4.5943816,3.0,1.0,41.0,4.0,2.0,0.0,187400.0,0.0,1012600.0,CIUDAD BOLIVAR
-74.0509629,4.7123834,6.0,4.0,223.0,23.0,3.0,3.0,2200000.0,3.0,11500000.0,USAQUEN
-74.145436,4.618304,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,1500000.0,KENNEDY
-74.045282,4.6766724,6.0,1.0,48.0,12.0,1.0,1.0,416500.0,4.0,4000000.0,CHAPINERO
-74.050479994179,4.687459992565,6.0,5.0,255.0,12.0,4.0,3.0,1500000.0,5.0,11500000.0,USAQUEN
-74.0430908203125,4.70436000823975,6.0,2.0,70.0,31.0,2.0,1.0,290000.0,1.0,4800000.0,USAQUEN
-74.0586529,4.7455655,4.0,2.0,63.0,31.0,3.0,1.0,0.0,8.0,2000000.0,SUBA
-74.0471561,4.6664105,6.0,4.0,220.0,31.0,3.0,2.0,0.0,1.0,13000000.0,CHAPINERO
-74.0686,4.6047,4.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1900000.0,SANTA FE
-74.130071,4.6557881,4.0,2.0,75.0,4.0,3.0,2.0,402000.0,0.0,2898000.0,FONTIBON
-74.1008858,4.5069792,2.0,1.0,46.0,4.0,2.0,0.0,0.0,1.0,650000.0,USME
-74.1112657,4.5432492,2.0,1.0,50.0,4.0,2.0,0.0,0.0,0.0,800000.0,RAFAEL URIBE URIBE
-74.1045189,4.609073,3.0,1.0,40.0,4.0,2.0,0.0,167500.0,0.0,1232500.0,PUENTE ARANDA
-74.1695025,4.5853283,3.0,1.0,45.0,4.0,2.0,0.0,0.0,0.0,1000000.0,CIUDAD BOLIVAR
-74.0533353,4.6804831,6.0,5.0,387.0,31.0,5.0,2.0,0.0,6.0,16000000.0,CHAPINERO
-74.030250941417,4.745922007014,3.0,2.0,54.0,0.0,2.0,1.0,0.0,1.0,3100000.0,USAQUEN
-74.0576992,4.6625362,6.0,1.0,70.0,31.0,2.0,0.0,0.0,4.0,5300000.0,CHAPINERO
-74.047649723174,4.6664512753114,6.0,3.0,92.0,31.0,2.0,2.0,637000.0,0.0,5363000.0,CHAPINERO
-74.127832,4.6587819,4.0,2.0,58.0,12.0,3.0,0.0,0.0,0.0,1800000.0,FONTIBON
-74.11008,4.7249009,3.0,1.0,59.0,31.0,2.0,1.0,0.0,0.0,1400000.0,ENGATIVA
-74.0787176,4.7232507,6.0,5.0,377.0,12.0,4.0,5.0,2200000.0,2.0,20416000.0,SUBA
-74.0428775,4.7000738,5.0,2.0,78.0,23.0,2.0,1.0,0.0,0.0,3200000.0,USAQUEN
-74.044681264306,4.6670030666797,6.0,5.0,387.0,31.0,4.0,4.0,2200000.0,1.0,10000000.0,CHAPINERO
-74.063971,4.7413791,4.0,2.0,58.0,23.0,3.0,0.0,150000.0,2.0,1600000.0,SUBA
-74.0572287,4.6995787,5.0,2.0,62.0,31.0,2.0,1.0,689000.0,2.0,2800000.0,SUBA
-74.0552684,4.6548153,6.0,4.0,280.0,0.0,4.0,2.0,0.0,12.0,16900000.0,CHAPINERO
-74.1137188,4.5367567,2.0,1.0,52.0,0.0,2.0,1.0,0.0,0.0,850000.0,USME
-74.074768,4.7207926,6.0,5.0,387.0,23.0,4.0,4.0,2200000.0,2.0,11500000.0,SUBA
-74.0435256958008,4.70511245727539,6.0,2.0,76.0,23.0,2.0,1.0,0.0,4.0,5500000.0,USAQUEN
-74.0498679,4.7784934,4.0,2.0,72.0,0.0,2.0,1.0,0.0,0.0,2800000.0,SUBA
-74.048386,4.650092,6.0,3.0,233.0,0.0,3.0,2.0,0.0,4.0,10500000.0,CHAPINERO
-74.0442872,4.6855055,6.0,2.0,108.0,31.0,3.0,2.0,0.0,0.0,4500000.0,USAQUEN
-74.0459408,4.7783708,3.0,1.0,42.0,0.0,2.0,0.0,0.0,0.0,1300000.0,SUBA
-74.070325,4.7220143,4.0,1.0,50.0,23.0,2.0,0.0,0.0,0.0,1100000.0,SUBA
-74.064967,4.6712414,4.0,1.0,54.0,4.0,1.0,1.0,0.0,3.0,3350000.0,BARRIOS UNIDOS
-74.0401951,4.7057533,6.0,3.0,106.0,31.0,3.0,2.0,0.0,3.0,4400000.0,USAQUEN
-74.07823,4.706967,5.0,4.0,210.0,31.0,3.0,3.0,985000.0,0.0,6000000.0,SUBA
-74.035718,4.7012659,6.0,1.0,57.0,23.0,1.0,2.0,550000.0,7.0,2950000.0,USAQUEN
-74.1675044,4.6517864,2.0,1.0,55.0,23.0,2.0,0.0,0.0,0.0,950000.0,KENNEDY
-74.04293,4.668521,6.0,4.0,330.0,23.0,3.0,2.0,1994000.0,7.0,15000000.0,CHAPINERO
-74.042071662615,4.6772036802297,6.0,1.0,75.0,12.0,1.0,2.0,600000.0,3.0,5100000.0,CHAPINERO
-74.0665176,4.6131239,4.0,2.0,120.0,31.0,2.0,2.0,1580000.0,0.0,4000000.0,SANTA FE
-74.090588421402,4.751889480837,3.0,1.0,52.0,23.0,2.0,0.0,0.0,5.0,1300000.0,SUBA
-74.0317115,4.6967777,6.0,2.0,64.0,4.0,2.0,1.0,500000.0,10.0,3200000.0,USAQUEN
-74.052283492682,4.6644177077401,6.0,3.0,165.0,4.0,2.0,2.0,1447000.0,8.0,13000000.0,CHAPINERO
-74.1167984,4.6467256,4.0,2.0,68.0,0.0,3.0,1.0,0.0,20.0,3400000.0,FONTIBON
-74.06982,4.7436,4.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,1600000.0,SUBA
-74.1304173,4.6353813,4.0,2.0,74.0,23.0,3.0,1.0,321500.0,7.0,1978500.0,KENNEDY
-74.0417165,4.6964771,5.0,3.0,80.0,23.0,2.0,1.0,510000.0,1.0,2200000.0,USAQUEN
-74.0367052,4.694528,6.0,2.0,90.0,31.0,2.0,1.0,0.0,2.0,5900000.0,USAQUEN
-74.040355,4.725574,4.0,3.0,162.0,12.0,3.0,2.0,600000.0,0.0,5500000.0,USAQUEN
-74.128483912967,4.642139000186,3.0,2.0,55.0,23.0,3.0,0.0,0.0,0.0,3800000.0,KENNEDY
-74.1167188,4.6568621,4.0,2.0,67.0,4.0,2.0,1.0,0.0,0.0,3900000.0,FONTIBON
-74.0305481,4.6914084,6.0,2.0,115.0,23.0,1.0,2.0,0.0,3.0,10000000.0,USAQUEN
-74.0526778,4.7366908,3.0,1.0,27.0,4.0,1.0,0.0,0.0,0.0,1700000.0,SUBA
-74.093803442088,4.756732856919,3.0,1.0,37.0,4.0,2.0,0.0,0.0,0.0,1250000.0,SUBA
-74.1127031,4.6207297,3.0,1.0,52.0,4.0,2.0,0.0,0.0,0.0,1250000.0,PUENTE ARANDA
-74.0586852,4.699914,5.0,1.0,45.0,23.0,1.0,1.0,0.0,4.0,1800000.0,SUBA
-74.0671748,4.6614444,3.0,1.0,95.0,31.0,2.0,0.0,0.0,0.0,1700000.0,BARRIOS UNIDOS
-74.0363491,4.714623,6.0,2.0,52.78,0.0,2.0,1.0,84000.0,2.0,1900000.0,USAQUEN
-74.0723339,4.7044448,5.0,2.0,125.0,31.0,3.0,1.0,0.0,2.0,4500000.0,SUBA
-74.062260057672,4.6507533078236,4.0,1.0,38.0,23.0,1.0,1.0,0.0,2.0,1900000.0,CHAPINERO
-74.1167984,4.6467256,4.0,2.0,55.0,0.0,3.0,1.0,300000.0,0.0,2649000.0,FONTIBON
-74.1286368,4.6549901,4.0,2.0,62.0,12.0,3.0,1.0,315000.0,0.0,2385000.0,FONTIBON
-74.0466766357422,4.67021894454956,4.0,5.0,250.0,4.0,3.0,4.0,0.0,3.0,14300000.0,CHAPINERO
-74.0323188,4.7011443,5.0,2.0,63.0,4.0,1.0,1.0,0.0,2.0,2800000.0,USAQUEN
-74.0621101,4.6587206,4.0,1.0,36.0,0.0,1.0,0.0,303100.0,0.0,2196900.0,BARRIOS UNIDOS
-74.0506706,4.6532995,6.0,5.0,310.0,31.0,3.0,3.0,1800000.0,5.0,14000000.0,CHAPINERO
-74.0439883,4.6989008,6.0,3.0,109.0,12.0,3.0,2.0,1409000.0,2.0,7400000.0,USAQUEN
-74.1450762,4.6494574,3.0,1.0,45.0,4.0,2.0,0.0,0.0,0.0,1760000.0,KENNEDY
-74.1606801,4.5868036,2.0,2.0,55.0,4.0,3.0,0.0,165600.0,0.0,1134400.0,CIUDAD BOLIVAR
-74.0453269,4.6668645,6.0,4.0,220.0,12.0,3.0,3.0,1820000.0,9.0,14000000.0,CHAPINERO
-74.0826825,4.6074128,3.0,2.0,58.0,0.0,3.0,1.0,0.0,0.0,2350000.0,LOS MARTIRES
-74.0384649,4.6872119,5.0,4.0,138.0,23.0,3.0,2.0,0.0,12.0,7300000.0,USAQUEN
-74.100841,4.596801,3.0,1.0,95.0,4.0,3.0,1.0,0.0,0.0,2350000.0,LOS MARTIRES
-74.132549974198,4.671554996013,4.0,2.0,63.0,23.0,3.0,1.0,0.0,5.0,2980000.0,FONTIBON
-74.069856,4.641746,4.0,2.0,84.0,23.0,3.0,0.0,0.0,1.0,2200000.0,TEUSAQUILLO
-74.0296682,4.6926714,6.0,4.0,250.0,23.0,3.0,4.0,0.0,4.0,15900000.0,USAQUEN
-74.0371856,4.7072087,6.0,3.0,159.0,23.0,3.0,3.0,1300000.0,3.0,6200000.0,USAQUEN
-74.024656,4.736085,3.0,2.0,40.0,4.0,2.0,0.0,207213.0,8.0,1313508.0,USAQUEN
-74.045705718896,4.6952772240494,6.0,3.0,89.0,12.0,2.0,2.0,550000.0,4.0,4000000.0,USAQUEN
-74.0482479,4.6943604,6.0,3.0,152.0,23.0,3.0,2.0,679000.0,0.0,5321000.0,USAQUEN
-74.05171,4.675741,6.0,3.0,126.0,12.0,2.0,2.0,1023891.0,8.0,10000000.0,CHAPINERO
-74.055447026182,4.652317983402,6.0,2.0,60.0,23.0,2.0,1.0,0.0,1.0,3000000.0,CHAPINERO
-74.051605935233,4.704083988771,5.0,3.0,88.0,23.0,2.0,2.0,1200000.0,1.0,3100000.0,USAQUEN
-74.0465589,4.6684459,6.0,4.0,231.0,31.0,3.0,3.0,1520000.0,8.0,14500000.0,CHAPINERO
-74.035964012146,4.7531583364226,4.0,1.0,40.0,4.0,2.0,0.0,130000.0,0.0,1670000.0,USAQUEN
-74.1113519,4.617882,3.0,2.0,70.0,31.0,2.0,0.0,0.0,0.0,1300000.0,PUENTE ARANDA
-74.1507651,4.6693458,3.0,2.0,43.0,23.0,3.0,0.0,123000.0,0.0,1177000.0,FONTIBON
-74.0691225,4.7411318,4.0,1.0,35.0,4.0,2.0,0.0,0.0,16.0,1850000.0,SUBA
-74.035725078562,4.686657509155,5.0,2.0,101.0,31.0,3.0,2.0,763000.0,5.0,2950000.0,USAQUEN
-74.1673674,4.6949413,3.0,2.0,38.0,4.0,2.0,0.0,145000.0,0.0,1055000.0,FONTIBON
-74.0833062,4.6120066,3.0,1.0,31.0,4.0,2.0,0.0,0.0,0.0,1400000.0,LOS MARTIRES
-74.051459,4.6580959,6.0,4.0,209.0,31.0,4.0,2.0,1845000.0,0.0,9300000.0,CHAPINERO
-74.0870148,4.5688578,2.0,1.0,45.0,31.0,2.0,0.0,0.0,0.0,850000.0,SAN CRISTOBAL
-74.119348526001,4.5404686880695,2.0,1.0,52.0,4.0,2.0,0.0,113700.0,0.0,936300.0,USME
-74.1164443,4.5761681,3.0,2.0,59.0,4.0,3.0,0.0,207000.0,0.0,793000.0,RAFAEL URIBE URIBE
-74.0962838,4.679763,3.0,1.0,48.0,12.0,1.0,0.0,0.0,2.0,900000.0,ENGATIVA
-74.070627106746,4.6585848801761,3.0,1.0,55.0,12.0,2.0,0.0,50000.0,4.0,1250000.0,BARRIOS UNIDOS
-74.0477375,4.6742911,6.0,3.0,120.0,23.0,2.0,3.0,0.0,3.0,16500000.0,CHAPINERO
-74.0281773,4.7509423,3.0,1.0,58.0,4.0,2.0,0.0,144000.0,0.0,1200000.0,USAQUEN
-74.028215815326,4.689400864155,6.0,4.0,326.0,12.0,4.0,3.0,2200000.0,0.0,17000000.0,USAQUEN
-74.0636144,4.7409352,3.0,2.0,68.0,23.0,3.0,1.0,0.0,0.0,2150000.0,SUBA
-74.0939586,4.5711611,3.0,2.0,110.0,31.0,3.0,0.0,0.0,0.0,1650000.0,SAN CRISTOBAL
-74.2043182,4.6277774,2.0,1.0,43.0,0.0,3.0,0.0,0.0,6.0,850000.0,BOSA
-74.0530528,4.6596601,6.0,4.0,387.0,23.0,3.0,3.0,0.0,12.0,16900000.0,CHAPINERO
-74.0450319,4.6981679,6.0,3.0,152.0,31.0,3.0,2.0,0.0,2.0,7000000.0,USAQUEN
-74.0467242,4.7025857,6.0,3.0,140.0,12.0,3.0,2.0,0.0,2.0,7500000.0,USAQUEN
-74.0590372,4.6499995,4.0,1.0,42.0,31.0,1.0,0.0,393400.0,0.0,2006600.0,CHAPINERO
-74.047169980615,4.666849982304,6.0,3.0,200.0,31.0,3.0,2.0,0.0,0.0,12000000.0,CHAPINERO
-74.048151,4.661567,6.0,5.0,386.0,23.0,4.0,4.0,0.0,3.0,16100000.0,CHAPINERO
-74.0353424,4.7401287,4.0,2.0,50.0,4.0,3.0,1.0,248300.0,2.0,1300000.0,USAQUEN
-74.061378312326,4.734687784097,4.0,2.0,61.0,23.0,3.0,1.0,0.0,5.0,2000000.0,SUBA
-74.1289298,4.7153841,3.0,2.0,59.0,12.0,3.0,1.0,194000.0,0.0,1500000.0,ENGATIVA
-74.0732715,4.6523185,3.0,2.0,60.0,4.0,2.0,0.0,0.0,0.0,2000000.0,BARRIOS UNIDOS
-74.0472042391174,4.71122991106606,5.0,4.0,221.0,23.0,3.0,2.0,0.0,4.0,7500000.0,USAQUEN
-74.1489088,4.6331125,3.0,1.0,50.0,12.0,2.0,0.0,0.0,0.0,1100000.0,KENNEDY
-74.070268,4.610685,3.0,1.0,28.0,0.0,1.0,0.0,0.0,16.0,2500000.0,SANTA FE
-74.0508276,4.6704353,6.0,5.0,372.0,31.0,3.0,1.0,2200000.0,2.0,18777600.0,CHAPINERO
-74.1092799,4.6683044,4.0,1.0,53.0,23.0,1.0,0.0,0.0,0.0,900000.0,ENGATIVA
-74.0833905,4.7087184,6.0,2.0,192.0,23.0,3.0,3.0,1305000.0,0.0,6000000.0,SUBA
-74.0518651,4.7332708,4.0,1.0,50.0,12.0,1.0,1.0,263000.0,3.0,1637000.0,SUBA
-74.055019968215,4.6791000080663,6.0,2.0,72.0,12.0,1.0,1.0,523800.0,6.0,3476200.0,CHAPINERO
-74.1401413,4.6532794,2.0,1.0,30.0,4.0,2.0,0.0,0.0,2.0,800000.0,KENNEDY
-74.0536528,4.6881344,6.0,5.0,335.0,12.0,3.0,6.0,0.0,0.0,20416000.0,USAQUEN
-74.0502503,4.7040716,5.0,3.0,98.58,4.0,2.0,2.0,0.0,6.0,6500000.0,USAQUEN
-74.0274411,4.7031131,6.0,3.0,120.0,12.0,3.0,2.0,800000.0,10.0,5000000.0,USAQUEN
-74.07184,4.60688,3.0,2.0,86.0,23.0,2.0,1.0,0.0,18.0,2650000.0,SANTA FE
-74.1026061,4.6776947,3.0,1.0,46.0,31.0,2.0,0.0,252000.0,0.0,1375000.0,ENGATIVA
-74.025867960428,4.695863018136,6.0,3.0,307.0,4.0,3.0,4.0,2000000.0,0.0,18000000.0,USAQUEN
-74.06524,4.67232,4.0,1.0,45.0,0.0,1.0,1.0,0.0,0.0,20416000.0,BARRIOS UNIDOS
-74.0493281,4.7232701,5.0,1.0,28.0,4.0,1.0,1.0,0.0,0.0,2000000.0,USAQUEN
-74.045293272494,4.693492615918,6.0,3.0,110.0,23.0,2.0,2.0,682000.0,0.0,3618000.0,USAQUEN
-74.0495201,4.6836243,5.0,2.0,55.0,12.0,1.0,1.0,730000.0,4.0,3766000.0,CHAPINERO
-74.0696658,4.7427889,4.0,1.0,32.0,4.0,1.0,0.0,0.0,4.0,1600000.0,SUBA
-74.153841,4.6876506,3.0,1.0,39.0,4.0,2.0,0.0,135000.0,0.0,1115000.0,FONTIBON
-74.05017644841,4.6819061680237,5.0,4.0,300.0,31.0,4.0,2.0,0.0,5.0,7000000.0,CHAPINERO
-74.032120406628,4.7238751678119,4.0,2.0,50.0,31.0,2.0,1.0,483000.0,0.0,1900000.0,USAQUEN
-74.04085409895,4.6708746383029,6.0,5.0,387.0,12.0,4.0,4.0,0.0,4.0,20000000.0,CHAPINERO
-74.0685374,4.6046939,3.0,1.0,21.0,4.0,1.0,0.0,250000.0,0.0,1700000.0,SANTA FE
-74.0695019444885,4.6026046405536,3.0,1.0,75.0,31.0,1.0,0.0,0.0,2.0,3100000.0,SANTA FE
-74.0247449,4.7153386,6.0,6.0,317.0,23.0,4.0,3.0,2200000.0,2.0,14500000.0,USAQUEN
-74.151351169754,4.640085098632,3.0,2.0,65.0,23.0,3.0,0.0,178200.0,0.0,2200000.0,KENNEDY
-74.0545682,4.6614997,6.0,3.0,171.0,23.0,3.0,2.0,0.0,0.0,8000000.0,CHAPINERO
-74.0562639,4.71274,3.0,2.0,57.0,31.0,3.0,1.0,332000.0,0.0,1450000.0,SUBA
-74.0588781,4.6906651,5.0,2.0,80.0,23.0,2.0,1.0,0.0,0.0,3300000.0,SUBA
-74.055469,4.652398,6.0,4.0,325.0,31.0,4.0,4.0,1900000.0,7.0,20000000.0,CHAPINERO
-74.1167984,4.6467256,3.0,2.0,68.0,0.0,3.0,1.0,344000.0,0.0,3000000.0,FONTIBON
-74.053039995047,4.691510002451,6.0,3.0,62.0,4.0,1.0,2.0,1359999.0,6.0,5250000.0,USAQUEN
-74.1264416,4.6442054,3.0,1.0,45.0,23.0,3.0,0.0,0.0,0.0,1300000.0,KENNEDY
-74.0703281,4.6033846,3.0,1.0,25.0,0.0,1.0,0.0,0.0,10.0,1800000.0,SANTA FE
-74.0522234,4.6799246,5.0,3.0,150.0,23.0,2.0,2.0,0.0,4.0,5500000.0,CHAPINERO
-74.081393,4.708619,6.0,4.0,185.0,0.0,3.0,2.0,0.0,6.0,6900000.0,SUBA
-74.17471,4.62762,3.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,1200000.0,KENNEDY
